end_date,n_assets,mean_corr,lambda_max,spectral_entropy,mst_total_length,mst_max_degree_norm,mst_degree_gini,cluster_stability_nmi
2016-03-09,411,0.3646187748006697,174.3814925212675,0.37634273345802277,240.25244970102972,0.01707317073170732,0.29438015548038693,0.591730270202408
2016-03-16,411,0.32410568338871093,160.71908651315232,0.38866769704365356,249.48141532520717,0.01951219512195122,0.318847546139695,0.4945071238472863
2016-03-23,411,0.3094256688833341,154.2062718712915,0.39034372717153315,245.76154093090943,0.01951219512195122,0.29918699186991865,0.5642711035496558
2016-03-31,411,0.2412875724122229,126.0657158825642,0.41793425588868616,266.55306441420345,0.01707317073170732,0.3035428164500623,0.29305912922841776
2016-04-07,411,0.3324132294547794,153.10081011868436,0.3956323750549199,250.40071275979602,0.024390243902439025,0.3174292326864874,0.24722992181053377
2016-04-14,411,0.29897717388787215,142.0113492214743,0.4005794271379764,249.0023988735156,0.01707317073170732,0.2979170375645362,0.2642073642938883
2016-04-21,411,0.29234537299087243,136.11845527213111,0.40338997986534614,248.62639818209811,0.01951219512195122,0.30601744703578415,0.15262883623429965
2016-04-28,411,0.28003048554751186,137.2280976585438,0.40141728510642205,243.7501455335027,0.01707317073170732,0.3035665539137143,0.24568644881110965
2016-05-05,411,0.22004707640150023,118.34304270986118,0.4143499623213918,249.18013699688288,0.02195121951219512,0.30123434810990446,0.35848615914913995
2016-05-12,411,0.2244424361522587,114.86662252441386,0.419093742401348,252.37629322385214,0.01707317073170732,0.28875437659486086,0.42600217736942747
2016-05-19,411,0.25898973541338566,127.07067922001838,0.41217386939160094,245.29957225073932,0.01951219512195122,0.2941249777461278,0.37844704239881366
2016-05-26,411,0.3002131457400822,144.18982563284015,0.3960649171210679,237.1049706157264,0.01707317073170732,0.2946768737760371,0.40182475711460086
2016-06-03,411,0.2912643277332682,142.00064213515168,0.39753667591365666,239.4000863004286,0.01951219512195122,0.2983977212034894,0.4259090002192825
2016-06-10,411,0.29412760898817525,141.46852077743318,0.39683134036424195,241.01431313236483,0.014634146341463415,0.29543053824698834,0.3953621762151339
2016-06-17,411,0.25805191522951265,133.61561864568947,0.411568909189032,254.91850921807017,0.01707317073170732,0.310640318082013,0.4068037808679961
2016-06-24,411,0.4321971624304899,222.03586900653113,0.32429501055497606,204.70049222594898,0.01951219512195122,0.28677823274583114,0.42817374822938736
2016-07-01,411,0.5095102337040855,246.92958716185882,0.2868940042955998,184.52761131114013,0.01951219512195122,0.31309714556999585,0.5681244372074259
2016-07-11,411,0.5156688229650863,248.45022584523144,0.2811198694717955,180.36835602333508,0.02195121951219512,0.3067473740430835,0.624619001712485
2016-07-18,411,0.5025934659104202,247.70966819305482,0.2798745132798807,178.89214236549543,0.024390243902439025,0.3093822325084564,0.6914056533435086
2016-07-25,411,0.39722653510701145,199.169797081323,0.3382000767534682,210.1557196822718,0.02195121951219512,0.3168714022906653,0.5477716121600414
2016-08-01,411,0.18615863866748628,111.67729973741766,0.42459478339091494,258.9203642348992,0.02195121951219512,0.29080173283484656,0.35238278229041164
2016-08-08,411,0.1131992752688325,88.5413649652323,0.4444366575689696,269.1991075971491,0.01951219512195122,0.29373330959586974,0.48075240712948814
2016-08-15,411,0.11185289512348709,84.22341943330457,0.44614913012337004,270.6001129130458,0.014634146341463415,0.2924396178268352,0.5925113496265068
2016-08-22,411,0.11943528486310419,83.48703878812883,0.4451939794280262,269.9482016941934,0.014634146341463415,0.2999347219749569,0.5089897257804946
2016-08-29,411,0.17804463096546322,102.57893928399895,0.4357038534412366,267.7716389869854,0.02195121951219512,0.3073586137321227,0.4282750126715629
2016-09-06,411,0.14850973108129994,79.86811431931991,0.4480814671748398,281.467719218324,0.014634146341463415,0.2982730995193163,0.3334693292977848
2016-09-13,411,0.46497397429093906,208.10214641941946,0.3432548554218115,213.10971726887948,0.01951219512195122,0.29392914367099876,0.17985570186622077
2016-09-20,411,0.48973096619815665,215.81765407863958,0.33374452090121043,212.66518643489476,0.024390243902439025,0.3113821138211383,0.5727238218218106
2016-09-27,411,0.5131274135285858,223.51754341071307,0.3239691004820385,206.5186226565694,0.02195121951219512,0.31001720966114776,0.4352794203408131
2016-10-04,411,0.517079039225999,223.8316129385185,0.32226600599660044,205.0158355430994,0.02195121951219512,0.31726900480683634,0.38877881940668785
2016-10-11,411,0.3551466265996449,161.47903573370263,0.3873571580730677,238.0525722530976,0.026829268292682926,0.31495460210076553,0.5434707804783404
2016-10-18,411,0.3247583210015844,149.63809318517173,0.3958774363262156,241.68179984492488,0.01951219512195122,0.308023262714379,0.3766443263542574
2016-10-25,411,0.23532493649569192,114.85371761188196,0.42678910850149554,260.02185325259506,0.01707317073170732,0.29280754851344143,0.41223240625626206
2016-11-01,411,0.17289483232967992,91.92658298522917,0.44131852418820916,270.6839342216676,0.01951219512195122,0.29356121298439253,0.2905079012385936
2016-11-08,411,0.22499653063058475,111.47475263385292,0.4317330233319806,261.8652141952866,0.024390243902439025,0.2938876031096078,0.21660814006003468
2016-11-15,411,0.15893300100779686,92.33487279835528,0.4305434817263625,261.5431106923212,0.01707317073170732,0.2975906474393211,0.20887513728284016
2016-11-22,411,0.15715370011746582,92.90739602386691,0.4296070454282747,259.6689036094657,0.01707317073170732,0.2904278677823275,0.34354795844198455
2016-11-30,411,0.1542728590246965,101.63026713825352,0.41744611375453894,252.6565197688531,0.02195121951219512,0.29586968132455055,0.43196610711141836
2016-12-07,411,0.10516113752941192,111.49180270933405,0.41468637319589724,250.78367192032692,0.01951219512195122,0.30340039166815025,0.4243639481340505
2016-12-14,411,0.1633412904176248,95.15315712586403,0.43085952233544905,264.9040792069746,0.02195121951219512,0.30096136727790634,0.2936609170316199
2016-12-21,411,0.16605967305389321,97.95924380179717,0.4266663023798211,263.4170696933469,0.01951219512195122,0.2865883330366151,0.3901375348655137
2016-12-29,411,0.2108715198672904,106.70094847520733,0.41740133308396005,260.6772251052862,0.01707317073170732,0.29082547029849853,0.41744284272994453
2017-01-06,411,0.21072515560311714,102.6951314753669,0.42839401144526024,271.18951933176294,0.01951219512195122,0.2756275591953,0.19465391577771515
2017-01-13,411,0.18912206755177005,100.14296602714421,0.43349983956473204,274.1618799854758,0.01951219512195122,0.28608391193400984,0.37808552880322677
2017-01-23,411,0.2007486912777266,104.80693741726412,0.4306906998998314,272.0464395635268,0.01951219512195122,0.29373924396178275,0.2987459887504119
2017-01-30,411,0.17246446120460568,100.38870539211354,0.4412771369155543,280.8174260150651,0.01707317073170732,0.28314046644116075,0.33534765179249254
2017-02-06,411,0.1359924584893861,86.70203962938515,0.4442360576397498,278.72031184097386,0.02195121951219512,0.28743694736217434,0.41273463284283357
2017-02-13,411,0.13267890705641164,83.68931469995698,0.44830629131004807,281.2117934299809,0.01951219512195122,0.2886416236425138,0.5066477078330045
2017-02-21,411,0.11296790103080702,75.83709337809296,0.45604031092847636,283.77126907353846,0.01951219512195122,0.2827250608272506,0.38171621951691703
2017-02-28,411,0.08912627842961027,68.04907074575968,0.45949798834653466,290.82768861624686,0.02195121951219512,0.29427333689395285,0.33716415920794707
2017-03-07,411,0.17375448975816796,114.80242201596232,0.4333190253133191,274.2483387760538,0.026829268292682926,0.28677229837991813,0.21370792819492226
2017-03-14,411,0.18942338926004215,113.99373420284383,0.4307343632694808,269.4406518549163,0.02195121951219512,0.2916800189899709,0.4359464662489496
2017-03-21,411,0.2590377442725517,138.07737605568212,0.4068331932826313,249.8425880317696,0.01707317073170732,0.2996380036793068,0.44784627288543055
2017-03-28,411,0.28534263789123904,149.7023471116927,0.3977794680995196,244.01877509266558,0.024390243902439025,0.3021066998991158,0.538555298003454
2017-04-04,411,0.22566346822535974,114.53623578583264,0.4265783106283459,262.6639073053782,0.01951219512195122,0.30316301703163023,0.42659047026626407
2017-04-11,411,0.22974971468740404,118.64271494641699,0.42307320191969044,266.260646074501,0.02195121951219512,0.308023262714379,0.27058342346442615
2017-04-19,411,0.1896829651562331,108.23191830192306,0.43764030211979194,279.1803457616828,0.01951219512195122,0.2809328823215239,0.21837599978722766
2017-04-26,411,0.204487555490544,120.3320794980421,0.4262635801011868,266.4496870272243,0.01951219512195122,0.29041599905050147,0.305668043389876
2017-05-03,411,0.18323833353661034,104.62247908736694,0.43639605169622747,266.80980362119124,0.02195121951219512,0.29710996380036797,0.46412890663525486
2017-05-10,411,0.17368653270633588,95.21748390646277,0.44574094591425817,273.2215919005984,0.01707317073170732,0.2977746127826241,0.42160647089569625
2017-05-17,411,0.18953249827751772,111.76290642830836,0.4340768545558607,268.003501868285,0.01951219512195122,0.29605958103376656,0.40670374832707534
2017-05-24,411,0.1987505178186511,106.75682530898686,0.43649461655611316,272.25319723018805,0.01951219512195122,0.3066346210907364,0.4285174302306348
